company,product,month,quantity,value
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-05,9341.5,703260.25
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-06,3617.6,297315.55
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-07,5176.5,448749.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-08,10353.0,953071.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-09,4284.0,401149.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-10,1844.5,169634.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-11,5057.5,466361.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2022-12,3510.5,329451.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-01,2189.6,203121.1
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-02,7199.5,668244.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-03,3153.5,298928.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-04,8032.5,763325.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-05,2737.0,260848.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-06,1844.5,175168.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-07,3986.5,366044.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-08,3272.5,289765.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-09,5604.9,498729.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-10,2998.8,270802.35
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-11,2261.0,201615.75
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2023-12,3748.5,327845.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-01,1844.5,158091.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-02,1785.0,156604.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-03,6247.5,542759.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-04,5652.5,476922.25
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-05,3153.5,274116.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-06,1190.0,103113.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-07,1309.0,112693.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-08,1071.0,90707.75
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-09,773.5,66461.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-10,1904.0,156901.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-11,27905.5,2101197.88
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2024-12,4641.0,366044.0
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2025-01,2023.0,160471.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2025-02,4046.0,312553.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2025-03,952.0,74910.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2026-05,6009.5,464992.5
Rahul Traders,JK-LEDGER-80GSM-43.0X69.0/11.9KG-500SHT,2026-06,1785.0,140003.5
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-04,682.0,50096.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-05,1488.0,112964.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-06,1736.0,140027.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-07,3782.0,324694.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-08,5797.0,535587.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-09,387.5,36812.5
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-10,744.0,68076.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-11,1426.0,131812.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2022-12,1457.0,137206.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-01,356.5,33278.5
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-02,1674.0,152458.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-03,3224.0,303211.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-04,2852.0,267964.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-05,496.0,46934.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-06,418.5,40176.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-07,620.0,58714.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-08,868.0,77934.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-09,496.0,44144.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-10,372.0,33139.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-11,496.0,44299.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2023-12,806.0,70742.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-01,868.0,74400.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-02,248.0,22072.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-03,1984.0,173104.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-04,1612.0,134044.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-05,496.0,42718.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-06,1116.0,97774.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-07,620.0,53010.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-08,992.0,84413.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-09,806.0,68324.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-11,1612.0,120884.5
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2024-12,2666.0,207576.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2025-01,124.0,9796.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2025-02,1426.0,109926.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2025-03,496.0,38998.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2026-04,124.0,9920.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2026-05,1426.0,109554.0
Rahul Traders,JK-LEDGER-80GSM-51.0X76.0/15.5KG-500SHT,2026-06,1612.0,128588.0
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-05,1150.1999999999998,87543.0
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-06,447.29999999999995,35400.6
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-07,2811.6,245695.5
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-08,702.9,64155.6
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-09,639.0,59043.6
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-10,383.4,35720.1
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-11,1789.2,166076.1
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2022-12,702.9,65241.9
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-02,1341.8999999999999,122368.5
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-03,511.2,48052.8
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-04,3897.9,365827.5
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-05,958.5,91440.9
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-06,575.0999999999999,53739.9
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-07,702.9,64730.7
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-09,383.4,34250.4
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-10,404.7,35826.6
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-11,63.9,5751.0
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2023-12,255.6,22365.0
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-01,1150.2,98853.3
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-02,63.9,5687.1
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-03,255.6,22365.0
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-04,958.5,81153.0
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-05,127.8,11118.599999999999
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-07,63.9,5431.5
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-08,63.9,5335.65
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-10,63.9,5367.6
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-11,575.1,45432.9
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2024-12,1661.4,131250.6
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2025-01,958.5,73548.9
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2025-02,127.8,10032.3
Rahul Traders,JK-LEDGER-80GSM-58.5X91.0/21.3KG-500SHT,2026-06,1086.3,84731.4
Rahul Traders,JK-LEDGER-80GSM-61.0X86.0/21.0KG-500SHT,2022-06,3024.0,228312.0
Rahul Traders,JK-LEDGER-80GSM-64.0X94.0/24.10KG-500SHT,2022-04,1976.2,142286.4
Rahul Traders,JK-LEDGER-90GSM-43.0X69.0/13.4KG-500SHT,2024-08,402.0,34739.5
Rahul Traders,JK-LEDGER-90GSM-43.0X69.0/13.4KG-500SHT,2024-09,134.0,11557.5
Rahul Traders,JK-LEDGER-90GSM-43.0X69.0/13.4KG-500SHT,2024-10,67.0,5494.0
Rahul Traders,JK-LEDGER-90GSM-43.0X69.0/13.4KG-500SHT,2025-01,268.0,21440.0
Rahul Traders,JK-LEDGER-90GSM-43.0X69.0/13.4KG-500SHT,2025-02,53.6,4395.2
Rahul Traders,JK-LEDGER-90GSM-43.0X69.0/13.4KG-500SHT,2025-03,402.0,31356.0
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-04,2030.4,149403.59999999998
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-05,1692.0,126900.0
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-06,2707.2,220834.2
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-07,1692.0,145568.40000000002
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-08,1240.8,113025.6
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-09,2932.7999999999997,274724.4
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-10,676.8,61645.2
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-11,1466.4,135754.8
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2022-12,1015.2,94864.8
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2023-01,1410.0,129945.6
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2023-03,5245.2,490087.8
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2023-04,1635.6000000000001,152167.2
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2023-05,902.4,86010.0
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2023-06,1692.0,161868.0
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2023-09,1790.7,158413.5
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2023-12,1748.3999999999999,153464.4
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-01,1353.6,118158.0
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-02,1015.1999999999999,88773.6
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-03,1635.6,141056.4
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-04,3271.2000000000003,276416.4
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-05,1353.6,116550.6
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-06,451.2,39254.4
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-07,733.2,62152.8
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-10,169.2,13536.0
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-11,620.4,50252.4
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2024-12,1410.0,109810.8
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2025-01,902.4,72192.0
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2025-02,2876.4,222441.6
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2026-05,1283.1,98544.9
Rahul Traders,JK-LEDGER-95GSM-43.0X69.0/14.1KG-500SHT,2026-06,1015.1999999999999,78396.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2022-04,276.0,20286.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2022-05,1085.6000000000001,80969.2
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2022-07,938.4000000000001,79984.8
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2022-08,1269.6,115147.2
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2022-09,938.4,88338.4
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2022-11,36.8,3422.4
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-03,1490.4,138220.80000000002
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-04,1380.0,128229.6
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-05,828.0,78798.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-06,276.0,26275.2
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-07,55.2,5188.8
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-08,441.6,38916.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-09,331.2,29532.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-10,883.2,79156.8
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-11,55.2,4912.8
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2023-12,331.2,28704.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-01,975.2,83830.4
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-03,1269.6,110676.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-04,1932.0,163557.6
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-06,165.60000000000002,14352.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-07,828.0,70324.8
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-08,55.2,4802.4
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-10,220.8,17664.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-11,220.8,17884.8
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2024-12,1435.2,110648.40000000001
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2025-01,220.8,17664.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2025-02,1527.1999999999998,117042.4
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2026-04,331.2,25668.0
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2026-05,1545.6,119894.4
Rahul Traders,JK-LEDGER-95GSM-51.0X76.0/18.4KG-500SHT,2026-06,552.0,43663.2
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-04,860.2,63325.9
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-05,708.4,53484.2
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-06,151.8,12548.8
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-07,607.2,50853.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-08,506.0,45540.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-09,303.6,28766.1
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-10,50.6,4807.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-11,809.6,73623.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2022-12,253.0,23529.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-01,101.2,9411.6
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-03,455.4,42655.8
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-04,506.0,46552.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-05,50.6,4807.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-06,101.2,9664.6
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-07,50.6,4655.2
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-08,101.2,9006.8
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-09,50.6,4554.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2023-10,101.2,9006.8
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2024-01,253.0,21505.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2024-02,455.4,39872.8
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2024-03,253.0,22061.6
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2024-04,1366.2,117392.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2024-07,50.6,4301.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2024-10,607.2,48930.2
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2024-12,759.0,60720.0
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2025-01,506.00000000000006,38607.8
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2025-02,607.2,46197.8
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2025-03,202.4,15989.6
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2026-04,657.8,51713.2
Rahul Traders,JK-LEDGER-95GSM-58.5X91.0/25.3KG-500SHT,2026-05,657.8,51966.200000000004
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2022-07,763.0,70000.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2022-09,43.6,4229.2
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2022-11,294.3,28241.899999999998
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2022-12,109.0,10464.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2023-02,43.6,4207.4
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2023-03,141.7,13889.2
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2023-04,109.0,10496.7
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2023-05,130.8,12513.2
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2023-06,119.9,11401.4
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-01,109.0,10150.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-04,43.6,4011.2
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-07,228.9,19914.3
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-08,250.7,21592.9
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-10,218.0,18312.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-11,43.6,3618.8
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-12,43.6,3618.8
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2025-01,43.6,3660.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2025-03,566.8,47059.4
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2026-04,65.4,5427.9
Rahul Traders,JK-LEDGER-CS-70GSM-21.0X29.7/2.18KG-500SHT-A4,2026-06,261.6,22236.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2022-04,780.0,61620.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2022-05,182.0,14660.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2022-06,806.0,68650.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2022-07,65.0,5915.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2022-09,1105.0,107185.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2022-11,65.0,6243.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2022-12,234.0,22880.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2023-01,130.0,12480.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2023-02,299.0,29322.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2023-03,364.0,35378.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2023-04,650.0,61750.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2023-05,2210.0,213850.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2023-06,130.0,12900.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2023-09,26.0,2520.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2024-02,156.0,13884.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2024-03,26.0,2400.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2024-04,481.0,42759.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2024-06,585.0,50895.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2024-07,650.0,55900.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2024-10,260.0,21840.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2024-11,260.0,21840.0
Rahul Traders,JK-LEDGER-CS-70GSM-21.5X34.5/2.6KG-500SHT-FS,2025-03,520.0,42913.0
